theta,phi,psi,altitude,vx,vy,vz,accelx,accely,accelz,yaw1,yaw2
-338.0,12.0,4496.0,225.0,0.0,0.0,0.0,44.599,-19.464,-997.04,0.252,-0.19
-338.0,12.0,4496.0,225.0,0.0,0.0,0.0,44.473,-19.383,-994.66,0.229,-0.21
-337.0,12.0,4497.0,225.0,0.0,0.0,0.0,44.335,-19.283,-992.3,0.16,0.02
-336.0,12.0,4498.0,225.0,0.0,0.0,0.0,44.3,-19.293,-992.91,0.288,-0.13
-336.0,13.0,4499.0,225.0,0.0,0.0,0.0,44.244,-19.309,-993.21,0.431,-0.09
-335.0,13.0,4500.0,225.0,0.0,0.0,0.0,44.242,-19.409,-995.43,0.181,-0.11
-335.0,14.0,4501.0,225.0,0.0,0.0,0.0,44.172,-19.423,-995.42,0.307,-0.13
-335.0,14.0,4502.0,225.0,0.0,0.0,0.0,44.018,-21.659,-992.44,0.164,-0.23
-336.0,15.0,4503.0,225.0,0.0,0.0,0.0,44.01,-23.951,-992.69,0.237,-0.32
-338.0,18.0,4504.0,225.0,0.0,0.0,0.0,39.451,-23.031,-993.05,0.341,-0.33
-338.0,19.0,4505.0,225.0,0.0,0.0,0.0,40.25,-20.945,-995.53,0.393,-0.1
-338.0,19.0,4506.0,225.0,0.0,0.0,0.0,40.774,-18.677,-997.88,0.328,-0.05
-338.0,19.0,4506.0,225.0,0.0,0.0,0.0,40.68,-19.205,-997.31,0.166,-0.07
-338.0,19.0,4507.0,225.0,0.0,0.0,0.0,43.03,-19.372,-994.55,0.267,-0.07
-337.0,18.0,4508.0,225.0,0.0,0.0,0.0,45.304,-16.884,-994.78,0.057,-0.16
-337.0,17.0,4509.0,225.0,0.0,0.0,0.0,44.728,-14.75,-997.72,0.171,-0.12
-336.0,16.0,4509.0,225.0,0.0,0.0,0.0,44.269,-15.361,-997.44,0.12,-0.08
-336.0,15.0,4511.0,225.0,0.0,0.0,0.0,44.322,-15.754,-996.93,0.157,-0.1
-335.0,14.0,4511.0,225.0,0.0,0.0,0.0,44.236,-15.671,-997.17,0.169,-0.11
-334.0,13.0,4512.0,225.0,0.0,0.0,0.0,46.526,-15.719,-994.67,0.142,-0.1
-333.0,13.0,4513.0,225.0,0.0,0.0,0.0,48.779,-15.682,-992.32,0.284,-0.11
-332.0,12.0,4514.0,225.0,0.0,0.0,0.0,48.275,-15.7,-992.89,0.248,-0.1
-331.0,13.0,4515.0,226.0,0.0,0.0,0.0,48.036,-15.644,-993.22,0.452,-0.1
-330.0,13.0,4516.0,226.0,0.0,0.0,0.0,48.238,-17.903,-993.0,0.32,-0.1
-329.0,14.0,4517.0,226.0,0.0,0.0,0.0,48.23,-20.09,-992.99,0.378,-0.1
-327.0,15.0,4517.0,226.0,0.0,0.0,0.0,48.27,-19.388,-993.0,0.333,-0.1
-326.0,15.0,4518.0,226.0,0.0,0.0,0.0,48.252,-21.331,-992.98,0.323,-0.1
-325.0,17.0,4519.0,226.0,0.0,0.0,0.0,48.25,-23.725,-992.91,0.358,-0.1
-325.0,18.0,4520.0,226.0,0.0,0.0,0.0,48.24,-23.088,-992.93,0.357,-0.24
-324.0,19.0,4521.0,226.0,0.0,0.0,0.0,45.943,-20.548,-995.42,0.341,-0.19
-325.0,19.0,4522.0,225.0,0.0,0.0,0.0,43.71,-18.531,-997.84,0.347,-0.26
-325.0,20.0,4523.0,225.0,0.0,0.0,0.0,44.283,-19.141,-997.23,0.346,-0.18
-324.0,21.0,4524.0,225.0,0.0,0.0,0.0,44.604,-19.515,-996.91,0.345,-0.03
-323.0,21.0,4525.0,225.0,0.0,0.0,0.0,44.474,-19.393,-997.08,0.349,-0.12
-323.0,21.0,4525.0,225.0,0.0,0.0,0.0,44.543,-17.15,-997.08,0.347,-0.05
-323.0,21.0,4526.0,225.0,0.0,0.0,0.0,42.153,-14.843,-997.18,0.345,-0.12
-324.0,21.0,4527.0,225.0,0.0,0.0,0.0,39.796,-15.416,-997.2,0.347,-0.27
-324.0,21.0,4528.0,225.0,0.0,0.0,0.0,40.307,-15.703,-997.2,0.201,-0.18
-325.0,21.0,4529.0,225.0,0.0,0.0,0.0,40.561,-17.871,-997.14,0.251,-0.25
-326.0,20.0,4530.0,225.0,0.0,0.0,0.0,42.672,-20.134,-994.66,0.188,-0.32
-325.0,21.0,4531.0,225.0,0.0,0.0,0.0,44.991,-19.488,-992.3,0.27,-0.12
-326.0,22.0,4532.0,225.0,0.0,0.0,0.0,44.474,-19.247,-992.9,0.421,-0.27
-327.0,22.0,4532.0,225.0,0.0,0.0,0.0,41.882,-19.416,-993.26,0.33,-0.27
-327.0,22.0,4533.0,225.0,0.0,0.0,0.0,42.129,-19.383,-993.08,0.254,-0.14
-327.0,22.0,4534.0,225.0,0.0,0.0,0.0,45.016,-19.406,-993.07,0.229,-0.3
-326.0,22.0,4535.0,225.0,0.0,0.0,0.0,44.744,-19.341,-993.07,0.154,-0.11
-326.0,22.0,4536.0,225.0,0.0,0.0,0.0,44.223,-19.315,-993.1,0.286,-0.04
